plant	species	class	ontogeny	total	heteroblasty	V1	V2
Pmuc5	mucronata	G	4	20	17	27.76018282	20.09529176
Pmuc5	mucronata	G	5	20	16	23.33172757	18.16999059
Pmuc5	mucronata	G	6	20	15	29.89251095	18.71298042
Pmuc5	mucronata	G	7	20	14	22.79490436	19.14843008
Pmuc5	mucronata	G	8	20	13	25.34209848	19.07476973
Pmuc5	mucronata	G	9	20	12	23.96350578	17.86568568
Pnit1	nitida	F	1	8	8	12.961514	14.62994869
Pnit1	nitida	F	2	8	7	10.3867456	21.35177957
Pnit1	nitida	F	3	8	6	9.197959098	17.74915097
Pnit1	nitida	F	4	8	5	10.08608279	14.93108139
Pnit1	nitida	F	5	8	4	9.068219596	17.8885441
Pnit1	nitida	F	6	8	3	3.941440817	23.67950888
Pnit1	nitida	F	7	8	2	9.967474405	14.84621077
Pnit1	nitida	F	8	8	1	7.531397327	30.01440934
Pnit2	nitida	F	1	10	10	23.18462886	13.94678553
Pnit2	nitida	F	10	10	1	5.549203668	25.30389184
Pnit2	nitida	F	2	10	9	2.549731384	22.77111717
Pnit2	nitida	F	3	10	8	4.793899477	21.73804518
Pnit2	nitida	F	4	10	7	9.851292756	14.3310747
Pnit2	nitida	F	5	10	6	10.73014711	10.96718877
Pnit2	nitida	F	6	10	5	10.31573677	12.49950419
Pnit2	nitida	F	7	10	4	7.336651475	16.13668889
Pnit2	nitida	F	8	10	3	3.292907136	23.49703975
Pnit2	nitida	F	9	10	2	5.711724885	25.1795789
Pnit3	nitida	F	1	11	11	13.1201502	14.53970891
Pnit3	nitida	F	10	11	2	10.13329301	12.87135371
Pnit3	nitida	F	11	11	1	4.777969397	11.27042067
Pnit3	nitida	F	2	11	10	10.486548	21.52345262
Pnit3	nitida	F	3	11	9	9.986632702	15.7936015
Pnit3	nitida	F	4	11	8	5.533198464	22.48593097
Pnit3	nitida	F	5	11	7	9.55873261	12.29101673
Pnit3	nitida	F	6	11	6	9.98189645	11.23218384
Pnit3	nitida	F	7	11	5	6.479837816	25.30731105
Pnit3	nitida	F	8	11	4	6.823259661	14.97265329
Pnit3	nitida	F	9	11	3	4.817873338	25.87577951
Pnit4	nitida	F	1	11	11	14.60931003	27.02623419
Pnit4	nitida	F	10	11	2	5.251125121	11.61523754
Pnit4	nitida	F	11	11	1	4.756191595	11.08522451
Pnit4	nitida	F	2	11	10	23.22334363	13.90557495
Pnit4	nitida	F	3	11	9	11.28978508	21.38847439
Pnit4	nitida	F	4	11	8	10.35175254	13.0138509
Pnit4	nitida	F	5	11	7	10.49722399	13.43480505
Pnit4	nitida	F	6	11	6	11.90077726	22.99392829
Pnit4	nitida	F	7	11	5	8.95578709	18.26128909
Pnit4	nitida	F	8	11	4	2.427582531	22.73051241
Pnit4	nitida	F	9	11	3	5.168565193	11.6046008
Porg1	organensis	B	1	16	16	-0.148697324	-27.21323719
Porg1	organensis	B	10	16	7	-1.650776485	-26.77807487
Porg1	organensis	B	11	16	6	-0.364487106	-27.53970864
Porg1	organensis	B	12	16	5	5.147703995	-20.86536726
Porg1	organensis	B	13	16	4	6.228710893	-21.05025135
Porg1	organensis	B	14	16	3	-16.45550469	-9.639654422
Porg1	organensis	B	16	16	1	13.04574095	-16.25504596
Porg1	organensis	B	2	16	15	-1.813478265	-25.67543114
Porg1	organensis	B	3	16	14	1.268452023	-27.91165216
Porg1	organensis	B	4	16	13	-0.177490183	-25.81540991
Porg1	organensis	B	5	16	12	-0.189936326	-27.19486555
Porg1	organensis	B	6	16	11	-1.050762231	-26.81007904
Porg1	organensis	B	7	16	10	-0.222141903	-27.17492814
Porg1	organensis	B	8	16	9	-1.772417313	-26.99198405
Porg1	organensis	B	9	16	8	-1.795003238	-27.12048761
Porg2	organensis	B	1	13	13	2.80871482	-14.0525713
Porg2	organensis	B	2	13	12	3.286592691	-12.99225331
Porg2	organensis	B	3	13	11	3.455836314	-27.68364284
Porg2	organensis	B	4	13	10	5.076551437	-25.68310425
Porg2	organensis	B	5	13	9	4.618304185	-25.67002326
Porg2	organensis	B	6	13	8	3.08621668	-26.86198386
Porg2	organensis	B	7	13	7	3.223725186	-13.04966823
Porg2	organensis	B	8	13	6	3.505289887	-27.70130809
Porg2	organensis	B	9	13	5	2.836494838	-26.11677167
Porg3	organensis	B	1	21	21	1.611777059	-21.39676195
Porg3	organensis	B	10	21	12	5.005810501	-24.31125409
Porg3	organensis	B	11	21	11	3.878345513	-27.47862504
Porg3	organensis	B	12	21	10	4.158399021	-21.70847498
Porg3	organensis	B	13	21	9	5.642482661	-22.32926591
Porg3	organensis	B	14	21	8	5.305131356	-22.09039821
Porg3	organensis	B	15	21	7	7.119792254	-18.75011493
Porg3	organensis	B	16	21	6	7.974919107	-18.33859137
Porg3	organensis	B	17	21	5	-0.764936842	-22.17099297
Porg3	organensis	B	18	21	4	2.321204136	-13.54583642
Porg3	organensis	B	19	21	3	1.929388032	-19.45871684
Porg3	organensis	B	2	21	20	2.618482737	-14.70406633
Porg3	organensis	B	3	21	19	4.011476121	-23.31437586
Porg3	organensis	B	4	21	18	4.468325275	-19.93618261
Porg3	organensis	B	5	21	17	3.533053675	-27.68509482
Porg3	organensis	B	6	21	16	3.742623404	-27.64590052
Porg3	organensis	B	7	21	15	5.207742899	-25.38722915
Porg3	organensis	B	8	21	14	5.20984377	-25.68111214
Porg3	organensis	B	9	21	13	5.584784948	-24.73421717
Porg4	organensis	B	10	16	7	-2.414622067	-26.03518309
Porg4	organensis	B	11	16	6	4.048748705	-27.2293555
Porg4	organensis	B	12	16	5	4.235840213	-21.78212141
Porg4	organensis	B	13	16	4	5.730072407	-22.45378094
Porg4	organensis	B	14	16	3	4.527175355	-23.76011513
Porg4	organensis	B	15	16	2	4.411877506	-26.63938553
Porg4	organensis	B	16	16	1	4.160770553	-11.95637865
Porg4	organensis	B	2	16	15	3.592265381	-15.58389289
Porg4	organensis	B	3	16	14	1.540614477	-26.44768098
Porg4	organensis	B	4	16	13	-4.200675238	-26.74594196
Porg4	organensis	B	5	16	12	3.650672058	-15.65859117
Porg4	organensis	B	6	16	11	1.464510561	-28.13992486
Porg4	organensis	B	7	16	10	1.375278252	-24.95523169
Porg4	organensis	B	8	16	9	-0.428437448	-25.8125911
Porg4	organensis	B	9	16	8	-2.589061763	-25.49256176
Ppoh1	pohlii	B	1	11	11	8.520632247	-27.01174794
Ppoh1	pohlii	B	2	11	10	7.905330837	-27.34789795
Ppoh1	pohlii	B	3	11	9	8.425822223	-26.94446349
Ppoh1	pohlii	B	4	11	8	7.876538978	-27.00112857
Ppoh1	pohlii	B	5	11	7	7.832520306	-27.06525807
Ppoh1	pohlii	B	6	11	6	7.080334618	-26.38023832
Ppoh1	pohlii	B	7	11	5	7.03024981	-25.9599241
Ppoh1	pohlii	B	8	11	4	7.8502001	-21.78407842
Ppoh1	pohlii	B	9	11	3	6.866845844	-25.47645597
Prac1	racemosa	F	10	12	3	9.521803423	0.109895847
Prac1	racemosa	F	11	12	2	13.30090829	-1.645604158
Prac1	racemosa	F	12	12	1	6.229567926	5.651973488
Prac1	racemosa	F	2	12	11	24.76587231	1.848395389
Prac1	racemosa	F	3	12	10	24.03870382	1.144948446
Prac1	racemosa	F	4	12	9	25.00760457	3.629273415
Prac1	racemosa	F	5	12	8	24.5020652	2.44810796
Prac1	racemosa	F	6	12	7	25.79618835	2.023742303
Prac1	racemosa	F	7	12	6	24.14790111	1.06271744
Prac1	racemosa	F	8	12	5	22.72075688	1.502822742
Prac1	racemosa	F	9	12	4	16.06297331	3.800069125
Prac2	racemosa	F	1	12	12	24.00758099	1.699068438
Prac2	racemosa	F	10	12	3	11.30231912	2.699775424
Prac2	racemosa	F	11	12	2	8.39870793	-0.865073541
Prac2	racemosa	F	12	12	1	11.82625198	-14.99649638
Prac2	racemosa	F	2	12	11	25.9180902	1.673824862
Prac2	racemosa	F	3	12	10	24.58361606	1.399997229
Prac2	racemosa	F	4	12	9	24.18249687	1.572964866
Prac2	racemosa	F	5	12	8	24.76226392	3.478500482
Prac2	racemosa	F	6	12	7	25.84827841	1.486434824
Prac2	racemosa	F	7	12	6	23.68897541	3.61028812
Prac2	racemosa	F	8	12	5	19.3964736	1.055655426
Prac2	racemosa	F	9	12	4	7.528757757	-13.16207483
Prac3	racemosa	F	1	13	13	31.74462173	6.924206315
Prac3	racemosa	F	10	13	4	17.49129075	-8.632562988
Prac3	racemosa	F	11	13	3	14.36597052	-7.010034026
Prac3	racemosa	F	12	13	2	16.05088724	-8.710196998
Prac3	racemosa	F	13	13	1	9.350756026	7.490309417
Prac3	racemosa	F	2	13	12	25.81763201	6.731123165
Prac3	racemosa	F	3	13	11	18.49356215	5.112619295
Prac3	racemosa	F	4	13	10	25.1827737	2.691856072
Prac3	racemosa	F	5	13	9	25.78053896	4.01507752
Prac3	racemosa	F	6	13	8	24.04660294	-0.349432474
Prac3	racemosa	F	7	13	7	25.24833568	1.799563414
Prac3	racemosa	F	8	13	6	21.29560619	-0.73782219
Prac3	racemosa	F	9	13	5	21.53337585	-2.873274197
Prac4	racemosa	F	1	22	22	13.37099215	27.69772852
Prac4	racemosa	F	10	22	13	5.745041716	18.27071989
Prac4	racemosa	F	11	22	12	21.72647616	1.094916832
Prac4	racemosa	F	12	22	11	26.32719904	2.025191591
Prac4	racemosa	F	13	22	10	23.9816008	1.251789698
Prac4	racemosa	F	14	22	9	25.19592999	2.83409539
Prac4	racemosa	F	15	22	8	26.94109937	2.885060829
Prac4	racemosa	F	16	22	7	25.34326034	3.341719691
Prac4	racemosa	F	17	22	6	29.08816	0.706495623
Prac4	racemosa	F	18	22	5	26.05073099	3.334307436
Prac4	racemosa	F	19	22	4	23.79788435	3.202658173
Prac4	racemosa	F	2	22	21	26.45785624	0.705943746
Prac4	racemosa	F	20	22	3	11.57229317	3.373729643
Prac4	racemosa	F	21	22	2	-10.29693917	23.49507525
Prac4	racemosa	F	22	22	1	7.714902684	29.15615294
Prac4	racemosa	F	3	22	20	21.57940116	-0.295608979
Prac4	racemosa	F	4	22	19	26.88253385	3.231824236
Prac4	racemosa	F	5	22	18	27.48465256	1.320000654
Prac4	racemosa	F	6	22	17	25.74585514	4.495615865
Prac4	racemosa	F	7	22	16	22.0484993	-2.431795948
Prac4	racemosa	F	8	22	15	-11.56618985	22.04670864
Prac4	racemosa	F	9	22	14	21.75089319	-2.671080966
Prac5	racemosa	F	1	24	24	25.11621198	1.54898267
Prac5	racemosa	F	10	24	15	20.7664749	-0.171994428
Prac5	racemosa	F	11	24	14	20.72352581	-0.1908809
Prac5	racemosa	F	12	24	13	27.11603743	2.646008962
Prac5	racemosa	F	13	24	12	23.49510241	2.249019467
Prac5	racemosa	F	14	24	11	24.42963637	0.240536011
Prac5	racemosa	F	15	24	10	23.27113103	1.216660868
Prac5	racemosa	F	16	24	9	26.87161699	3.070317837
Prac5	racemosa	F	17	24	8	27.21384266	2.535700388
Prac5	racemosa	F	18	24	7	24.79906184	2.248460521
Prac5	racemosa	F	19	24	6	22.09351027	0.511168356
Prac5	racemosa	F	2	24	23	25.09387248	2.322207226
Prac5	racemosa	F	20	24	5	21.61668342	3.289249074
Prac5	racemosa	F	21	24	4	15.69292269	4.911542265
Prac5	racemosa	F	22	24	3	11.19149581	3.500106317
Prac5	racemosa	F	23	24	2	5.282997797	28.19822762
Prac5	racemosa	F	24	24	1	6.304366106	28.0628954
Prac5	racemosa	F	3	24	22	15.96121879	1.285866299
Prac5	racemosa	F	4	24	21	-11.60681075	21.63742721
Prac5	racemosa	F	5	24	20	24.65071174	3.772272987
Prac5	racemosa	F	6	24	19	25.94478622	2.793465548
Prac5	racemosa	F	7	24	18	-11.41876045	21.29805209
Prac5	racemosa	F	8	24	17	25.47887929	4.270564863
Prac5	racemosa	F	9	24	16	22.862374	2.491801126
Prac6	racemosa	F	1	24	24	25.92021916	7.032604833
Prac6	racemosa	F	10	24	15	27.22611633	2.497776932
Prac6	racemosa	F	11	24	14	27.1714529	2.360252468
Prac6	racemosa	F	12	24	13	11.0742824	27.03315644
Prac6	racemosa	F	13	24	12	9.548801559	28.54569768
Prac6	racemosa	F	14	24	11	10.36495587	27.09666201
Prac6	racemosa	F	15	24	10	10.0875381	27.96344524
Prac6	racemosa	F	16	24	9	9.455327866	28.65030138
Prac6	racemosa	F	17	24	8	11.14378733	27.87161773
Prac6	racemosa	F	18	24	7	11.00596386	27.9733382
Prac6	racemosa	F	19	24	6	7.268367387	27.41083051
Prac6	racemosa	F	2	24	23	8.129545332	26.02959049
Prac6	racemosa	F	20	24	5	6.957769322	26.74125587
Prac6	racemosa	F	21	24	4	8.506357338	27.82043677
Prac6	racemosa	F	22	24	3	20.66692421	-3.018047856
Prac6	racemosa	F	23	24	2	5.889175985	28.6554259
Prac6	racemosa	F	24	24	1	1.390018908	18.24792235
Prac6	racemosa	F	3	24	22	30.02011209	14.50144093
Prac6	racemosa	F	4	24	21	-11.37334094	21.69455632
Prac6	racemosa	F	5	24	20	28.27637165	2.841518882
Prac6	racemosa	F	6	24	19	-33.80153484	17.74006328
Prac6	racemosa	F	7	24	18	-11.30193157	21.55057517
Prac6	racemosa	F	8	24	17	-11.3391122	21.4240676
Prac6	racemosa	F	9	24	16	21.35711421	1.329907262
Prac7	racemosa	F	1	21	21	7.438013141	28.15971232
Prac7	racemosa	F	10	21	12	-11.25802697	21.38025131
Prac7	racemosa	F	11	21	11	-16.29652245	19.50490248
Prac7	racemosa	F	12	21	10	14.26793001	26.8572171
Prac7	racemosa	F	13	21	9	13.09296296	27.28256014
Prac7	racemosa	F	14	21	8	9.884075947	26.71596895
Prac7	racemosa	F	15	21	7	10.3743146	27.5277207
Prac7	racemosa	F	16	21	6	7.644328189	27.69454513
Prac7	racemosa	F	17	21	5	8.081450955	27.76687597
Prac7	racemosa	F	18	21	4	3.740303157	26.48549774
Prac7	racemosa	F	19	21	3	7.952756201	27.84262
Prac7	racemosa	F	2	21	20	-34.36127074	18.45167434
Prac7	racemosa	F	20	21	2	6.430911376	27.05078672
Prac7	racemosa	F	21	21	1	4.983957158	-3.306385693
Prac7	racemosa	F	3	21	19	22.6319574	16.10540365
Prac7	racemosa	F	4	21	18	-29.72076846	19.64216786
Prac7	racemosa	F	5	21	17	-16.32103409	19.46282267
Prac7	racemosa	F	6	21	16	-11.60100287	22.13723174
Prac7	racemosa	F	7	21	15	-34.95048239	17.51017279
Prac7	racemosa	F	8	21	14	-35.0174512	17.59889315
Prac7	racemosa	F	9	21	13	20.95118676	1.377834071
Prub1	rubra	B	10	10	1	-0.433293982	24.20366483
Prub1	rubra	B	2	10	9	12.80465354	-30.7712739
Prub1	rubra	B	3	10	8	14.95715708	-30.30924084
Prub1	rubra	B	4	10	7	15.72068272	-29.88846192
Prub1	rubra	B	5	10	6	16.61210811	-28.17262716
Prub1	rubra	B	6	10	5	16.73994295	-28.0462498
Prub1	rubra	B	7	10	4	0.79773122	9.134302426
Prub1	rubra	B	8	10	3	0.364031486	9.357157502
Prub1	rubra	B	9	10	2	1.903250793	-7.304656855
Prub2	rubra	B	1	10	10	13.86529596	-26.88947686
Prub2	rubra	B	10	10	1	9.514581343	9.563913999
Prub2	rubra	B	2	10	9	13.55776333	-27.82555847
Prub2	rubra	B	3	10	8	13.71840098	-31.97800527
Prub2	rubra	B	4	10	7	14.52757261	-28.82729383
Prub2	rubra	B	5	10	6	16.56299342	-28.3800521
Prub2	rubra	B	6	10	5	16.76685631	-29.3029326
Prub2	rubra	B	7	10	4	15.52494228	-32.9927834
Prub2	rubra	B	8	10	3	15.9289758	-33.17557083
Prub2	rubra	B	9	10	2	10.55024663	-17.13151245
Prub3	rubra	B	1	10	10	11.25742355	-30.45710474
Prub3	rubra	B	10	10	1	17.03024021	-26.09966768
Prub3	rubra	B	2	10	9	11.6847716	-30.45801488
Prub3	rubra	B	3	10	8	13.99050967	-29.41429814
Prub3	rubra	B	4	10	7	13.40875814	-31.71868059
Prub3	rubra	B	5	10	6	13.95926141	-29.45553205
Prub3	rubra	B	6	10	5	15.01429927	-27.16126313
Prub3	rubra	B	7	10	4	16.54308262	-28.90427696
Prub3	rubra	B	8	10	3	11.56493315	-18.67485478
Prub3	rubra	B	9	10	2	5.29321206	-10.23224864
Prub4	rubra	B	1	15	15	13.45882093	-23.98137039
Prub4	rubra	B	10	15	6	16.35010099	-27.25210398
Prub4	rubra	B	11	15	5	14.1169457	-29.37217573
Prub4	rubra	B	12	15	4	14.03519266	-25.62820774
Prub4	rubra	B	13	15	3	12.22601862	-30.23974958
Prub4	rubra	B	14	15	2	14.05442116	-27.60825101
Prub4	rubra	B	15	15	1	1.591850783	-11.0796157
Prub4	rubra	B	2	15	14	14.78179686	-25.85844164
Prub4	rubra	B	3	15	13	15.75649784	-29.32047358
Prub4	rubra	B	4	15	12	16.36198343	-28.55079339
Prub4	rubra	B	5	15	11	16.4674664	-28.14142857
Prub4	rubra	B	6	15	10	16.53585255	-28.61467205
Prub4	rubra	B	7	15	9	15.20858795	-33.14948554
Prub4	rubra	B	8	15	8	15.04849146	-32.66803581
Prub4	rubra	B	9	15	7	16.53058973	-27.20184608
Prub5	rubra	B	1	13	13	13.82673734	-24.39745881
Prub5	rubra	B	10	13	4	10.96643409	-31.97843148
Prub5	rubra	B	11	13	3	14.0012619	-27.54840254
Prub5	rubra	B	12	13	2	4.636592881	-9.846135809
Prub5	rubra	B	13	13	1	13.6031168	-16.83740762
Prub5	rubra	B	2	13	12	14.3493085	-24.71434875
Prub5	rubra	B	3	13	11	14.46874584	-28.00357129
Prub5	rubra	B	4	13	10	14.94941671	-30.26283733
Prub5	rubra	B	5	13	9	15.16010569	-32.9043385
Prub5	rubra	B	6	13	8	14.54457928	-27.8298956
Prub5	rubra	B	7	13	7	15.42242641	-27.56381429
Prub5	rubra	B	8	13	6	13.93927659	-26.0467546
Prub5	rubra	B	9	13	5	14.91224074	-27.07684745
Prub6	rubra	B	1	10	10	12.42320183	-25.30921388
Prub6	rubra	B	10	10	1	10.19050208	-16.73331826
Prub6	rubra	B	2	10	9	13.90098486	-24.38403553
Prub6	rubra	B	3	10	8	12.60152251	-30.59383103
Prub6	rubra	B	4	10	7	12.49653951	-32.02213145
Prub6	rubra	B	5	10	6	12.06619036	-30.88288062
Prub6	rubra	B	6	10	5	12.73949241	-32.02921605
Prub6	rubra	B	7	10	4	14.85614865	-30.02007862
Prub6	rubra	B	8	10	3	15.1428949	-27.95619949
Prub6	rubra	B	9	10	2	16.40707529	-27.20956639
Pset1	setacea	C	1	16	16	-33.27228237	17.28372246
Pset1	setacea	C	10	16	7	-27.37918858	15.23896091
Pset1	setacea	C	11	16	6	-26.2883	14.47983173
Pset1	setacea	C	12	16	5	-24.02081139	12.18868727
Pset1	setacea	C	13	16	4	-23.6296689	11.330557
Pset1	setacea	C	14	16	3	-24.09160371	10.97190992
Pset1	setacea	C	15	16	2	-28.00472879	14.06017751
Pset1	setacea	C	16	16	1	-19.7186118	-2.499281292
Pset1	setacea	C	2	16	15	-32.51022629	17.49827264
Pset1	setacea	C	3	16	14	-27.08542802	16.06033281
Pset1	setacea	C	4	16	13	-25.11427054	13.17956013
Pset1	setacea	C	5	16	12	-24.56130391	11.14731391
Pset1	setacea	C	6	16	11	-22.22665367	12.95517131
Pset1	setacea	C	8	16	9	-32.69383429	10.0177295
Pset1	setacea	C	9	16	8	-33.6643272	10.13586097
Pset2	setacea	C	1	17	17	-26.27927892	13.77875235
Pset2	setacea	C	10	17	8	-24.97696644	13.23193197
Pset2	setacea	C	11	17	7	-24.29101018	10.34497888
Pset2	setacea	C	12	17	6	-28.91199302	2.994760549
Pset2	setacea	C	13	17	5	-21.0805777	12.4066665
Pset2	setacea	C	14	17	4	-17.01486075	7.258213677
Pset2	setacea	C	15	17	3	-17.18382115	6.934639289
Pset2	setacea	C	16	17	2	-14.77363433	9.651157957
Pset2	setacea	C	17	17	1	-28.22576343	1.342854519
Pset2	setacea	C	2	17	16	-21.55370317	12.50222983
Pset2	setacea	C	3	17	15	-26.2732571	13.54932668
Pset2	setacea	C	4	17	14	-31.19652855	12.34725107
Pset2	setacea	C	5	17	13	-22.65821733	10.16595325
Pset2	setacea	C	6	17	12	-31.46956621	4.487000425
Pset2	setacea	C	7	17	11	-31.30076896	4.523765144
Pset2	setacea	C	8	17	10	-32.08172124	5.157061097
Pset2	setacea	C	9	17	9	-22.44158491	10.15637469
Pset3	setacea	C	1	17	17	-26.20076286	14.38075542
Pset3	setacea	C	10	17	8	-22.80545184	8.260524845
Pset3	setacea	C	11	17	7	-23.93522576	9.704101925
Pset3	setacea	C	12	17	6	-28.85588907	2.833782919
Pset3	setacea	C	13	17	5	-19.07508086	12.68514668
Pset3	setacea	C	14	17	4	-17.17825153	6.97765933
Pset3	setacea	C	15	17	3	-28.60741702	2.794263495
Pset3	setacea	C	16	17	2	-27.99910618	0.991444707
Pset3	setacea	C	17	17	1	-11.67829562	2.159006133
Pset3	setacea	C	2	17	16	-27.23795956	16.01986728
Pset3	setacea	C	3	17	15	-31.97116603	12.39060973
Pset3	setacea	C	4	17	14	-22.2811652	10.61913596
Pset3	setacea	C	5	17	13	-29.26969119	3.902427333
Pset3	setacea	C	6	17	12	-26.6049742	-0.772893775
Pset3	setacea	C	7	17	11	-22.73692072	11.31064759
Pset3	setacea	C	8	17	10	-22.60643972	8.486446188
Pset3	setacea	C	9	17	9	-29.27991046	2.631232398
Pset4	setacea	C	1	18	18	-26.72791717	15.94371829
Pset4	setacea	C	10	18	9	-23.64236051	13.3712033
Pset4	setacea	C	11	18	8	-21.80222296	10.72049428
Pset4	setacea	C	12	18	7	-21.77611275	13.22076324
Pset4	setacea	C	13	18	6	-21.83310666	10.45274273
Pset4	setacea	C	14	18	5	-11.91877657	20.40982878
Pset4	setacea	C	15	18	4	-25.41926509	-0.631547822
Pset4	setacea	C	16	18	3	-30.96336983	0.683677869
Pset4	setacea	C	17	18	2	-12.04280753	14.54924566
Pset4	setacea	C	18	18	1	-14.98148886	6.347439072
Pset4	setacea	C	2	18	17	-32.06937325	10.23994034
Pset4	setacea	C	3	18	16	-21.81132892	12.69714951
Pset4	setacea	C	4	18	15	-30.83029481	11.94893908
Pset4	setacea	C	5	18	14	-26.49308532	13.28636941
Pset4	setacea	C	6	18	13	-26.77798716	15.94611961
Pset4	setacea	C	7	18	12	-25.36245354	18.28948869
Pset4	setacea	C	8	18	11	-31.86639613	11.10460327
Pset4	setacea	C	9	18	10	-22.02767086	13.42454377
Pset5	setacea	C	1	16	16	-28.74530984	14.63815337
Pset5	setacea	C	10	16	7	-20.5768002	1.475389195
Pset5	setacea	C	11	16	6	-17.50979183	17.93729202
Pset5	setacea	C	13	16	4	-17.3059685	2.517844389
Pset5	setacea	C	14	16	3	-31.03690381	0.834326492
Pset5	setacea	C	2	16	15	-25.92738707	12.47397808
Pset5	setacea	C	3	16	14	-34.93152273	16.19138104
Pset5	setacea	C	4	16	13	-31.87358507	11.3271921
Pset5	setacea	C	5	16	12	-21.90413051	13.62230875
Pset5	setacea	C	6	16	11	-24.64687608	10.95694711
Pset5	setacea	C	8	16	9	-30.98127698	4.381775479
Pset5	setacea	C	9	16	8	-16.76991723	2.216904173
Pset6	setacea	C	1	12	12	-28.51308678	16.16936455
Pset6	setacea	C	10	12	3	-16.56790966	7.613018119
Pset6	setacea	C	11	12	2	-17.66258833	-2.247902577
Pset6	setacea	C	12	12	1	-10.68405536	-8.060326784
Pset6	setacea	C	2	12	11	-22.6656555	13.07321293
Pset6	setacea	C	3	12	10	-31.01019372	12.56490028
Pset6	setacea	C	4	12	9	-31.83435283	11.04514921
Pset6	setacea	C	5	12	8	-24.50407032	11.59451302
Pset6	setacea	C	6	12	7	-31.69752784	10.98463193
Pset6	setacea	C	8	12	5	-25.84160371	13.60658491
Pset6	setacea	C	9	12	4	-18.75863507	13.03140917
Psid1	sidifolia	E	1	15	15	5.462726993	5.623202173
Psid1	sidifolia	E	10	15	6	3.079872688	-0.630252002
Psid1	sidifolia	E	11	15	5	3.138228915	-0.63200758
Psid1	sidifolia	E	12	15	4	7.184876605	-3.724889211
Psid1	sidifolia	E	13	15	3	10.77844024	-8.506038433
Psid1	sidifolia	E	14	15	2	7.890861342	7.615988741
Psid1	sidifolia	E	15	15	1	4.052587657	-0.882549365
Psid1	sidifolia	E	2	15	14	6.195295296	-3.377436552
Psid1	sidifolia	E	3	15	13	13.28242507	-5.543239154
Psid1	sidifolia	E	4	15	12	5.487090099	0.064988971
Psid1	sidifolia	E	5	15	11	6.144828667	-9.255711472
Psid1	sidifolia	E	6	15	10	4.352227629	-1.219425082
Psid1	sidifolia	E	7	15	9	5.326280592	-1.378122801
Psid1	sidifolia	E	8	15	8	7.791772725	-7.419442837
Psid1	sidifolia	E	9	15	7	9.451342117	6.142086425
Psid2	sidifolia	E	1	12	12	11.4170575	2.179074812
Psid2	sidifolia	E	10	12	3	4.809100814	28.48820831
Psid2	sidifolia	E	11	12	2	14.9079443	-8.398048347
Psid2	sidifolia	E	2	12	11	14.34120003	-4.757858853
Psid2	sidifolia	E	3	12	10	7.442294818	-1.142769324
Psid2	sidifolia	E	4	12	9	9.024906627	-5.493010806
Psid2	sidifolia	E	5	12	8	5.891887114	-6.611775722
Psid2	sidifolia	E	6	12	7	4.609720629	1.69691213
Psid2	sidifolia	E	7	12	6	4.366303043	-9.057783838
Psid2	sidifolia	E	8	12	5	13.26806564	-4.581955018
Psid2	sidifolia	E	9	12	4	13.60289258	-5.198518286
Psid3	sidifolia	E	1	20	20	10.71725197	1.053523238
Psid3	sidifolia	E	10	20	11	4.474656495	2.007584267
Psid3	sidifolia	E	11	20	10	12.52225696	-3.489885642
Psid3	sidifolia	E	12	20	9	3.470260089	6.347698645
Psid3	sidifolia	E	13	20	8	15.5800684	-1.969531513
Psid3	sidifolia	E	14	20	7	4.190414134	-8.269826926
Psid3	sidifolia	E	2	20	19	6.758960502	-0.31524773
Psid3	sidifolia	E	3	20	18	7.08946255	2.784579692
Psid3	sidifolia	E	4	20	17	7.023884711	-0.876997907
Psid3	sidifolia	E	5	20	16	9.128538517	-1.173163569
Psid3	sidifolia	E	6	20	15	13.17728848	-4.71207759
Psid3	sidifolia	E	7	20	14	13.82028674	-5.338623961
Psid3	sidifolia	E	8	20	13	8.63065387	1.736267279
Psid3	sidifolia	E	9	20	12	6.011825989	-2.187544824
Psid4	sidifolia	E	10	23	14	0.565904813	-1.432949982
Psid4	sidifolia	E	11	23	13	-1.828336157	-1.495006318
Psid4	sidifolia	E	12	23	12	0.986631799	-2.115613583
Psid4	sidifolia	E	13	23	11	0.53719472	-1.325306415
Psid4	sidifolia	E	14	23	10	0.849524508	1.396387702
Psid4	sidifolia	E	15	23	9	5.537778907	-1.352478591
Psid4	sidifolia	E	16	23	8	4.95068073	-2.81085628
Psid4	sidifolia	E	17	23	7	0.720053513	-0.771826047
Psid4	sidifolia	E	18	23	6	1.136300658	1.769146334
Psid4	sidifolia	E	19	23	5	0.857830885	1.716202522
Psid4	sidifolia	E	2	23	22	-6.809616445	-1.006790914
Psid4	sidifolia	E	20	23	4	9.045764275	1.849545831
Psid4	sidifolia	E	21	23	3	5.42748949	-0.224431729
Psid4	sidifolia	E	3	23	21	-6.722578583	-1.227163167
Psid4	sidifolia	E	4	23	20	-8.678060367	-1.646587427
Psid4	sidifolia	E	5	23	19	-7.834952874	-1.815287557
Psid4	sidifolia	E	6	23	18	-6.05435949	-1.579942859
Psid4	sidifolia	E	7	23	17	1.132348241	-2.259474508
Psid4	sidifolia	E	8	23	16	-0.411550793	-0.760902328
Psid4	sidifolia	E	9	23	15	-7.71018795	-2.590852399
Psid5	sidifolia	E	1	21	21	7.900323392	16.25047009
Psid5	sidifolia	E	10	21	12	10.77572678	-5.170729922
